_EntriesKey,_Id,_AssetGroup,_Level,_NextAssetGroup,_ReleaseDate,_PrefabName,_ImageUiName,_LevelType,_NeedLevel,_Time,_Cost,_RmCost,_MaterialsId1,_MaterialsNum1,_MaterialsId2,_MaterialsNum2,_MaterialsId3,_MaterialsNum3,_MaterialsId4,_MaterialsNum4,_MaterialsId5,_MaterialsNum5,_EffectId,_EffType1,_EffType2,_EffArgs1,_EffArgs2,_EffArgs3,_CostMaxTime,_CostMax,_MaterialMaxTime,_MaterialMax,_Odds,_StaminaMaxTime,_StaminaMax,_EventEffectType,_EventEffectArgs
10100130,10100130,101001,30,0,,101001_IMG_01_01,TW02_101001_IMG_01_01,1,1,388800,440000,0,201002012,70,104002012,50,201005001,60,0,0,0,0,6,1,0,11.5,11.5,0,0,0,0,0,,0,0,0,0
10100201,10100201,101002,1,10100202,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,3,0,0,0,0,0,,0,0,0,0
10100202,10100202,101002,2,10100203,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,3600,10000,0,201002022,3,0,0,0,0,0,0,0,0,6,2,0,3.5,3,0,0,0,0,0,,0,0,0,0
10100203,10100203,101002,3,10100204,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,7200,20000,0,201002022,3,0,0,0,0,0,0,0,0,6,2,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10100204,10100204,101002,4,10100205,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,14400,30000,0,201002022,5,0,0,0,0,0,0,0,0,6,2,0,4,3.5,0,0,0,0,0,,0,0,0,0
10100205,10100205,101002,5,10100206,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,28800,40000,0,201002022,5,0,0,0,0,0,0,0,0,6,2,0,4,4,0,0,0,0,0,,0,0,0,0
10100206,10100206,101002,6,10100207,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,43200,50000,0,201002022,7,104002022,5,201005001,10,0,0,0,0,6,2,0,4.5,4,0,0,0,0,0,,0,0,0,0
10100207,10100207,101002,7,10100208,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,57600,60000,0,201002022,7,104002022,5,201005001,10,0,0,0,0,6,2,0,4.5,4.5,0,0,0,0,0,,0,0,0,0
10100208,10100208,101002,8,10100209,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,72000,70000,0,201002022,7,104002022,5,201005001,10,0,0,0,0,6,2,0,5,4.5,0,0,0,0,0,,0,0,0,0
10100209,10100209,101002,9,10100210,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,86400,80000,0,201002022,10,104002022,5,201005001,10,0,0,0,0,6,2,0,5,5,0,0,0,0,0,,0,0,0,0
10100210,10100210,101002,10,10100211,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,100800,90000,0,201002022,10,104002022,5,201005001,10,0,0,0,0,6,2,0,5.5,5,0,0,0,0,0,,0,0,0,0
10100211,10100211,101002,11,10100212,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,115200,100000,0,201002022,12,104002022,10,201005001,20,0,0,0,0,6,2,0,5.5,5.5,0,0,0,0,0,,0,0,0,0
10100212,10100212,101002,12,10100213,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,129600,110000,0,201002022,12,104002022,10,201005001,20,0,0,0,0,6,2,0,6,5.5,0,0,0,0,0,,0,0,0,0
10100213,10100213,101002,13,10100214,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,144000,120000,0,201002022,15,104002022,10,201005001,20,0,0,0,0,6,2,0,6,6,0,0,0,0,0,,0,0,0,0
10100214,10100214,101002,14,10100215,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,158400,130000,0,201002022,15,104002022,10,201005001,20,0,0,0,0,6,2,0,6.5,6,0,0,0,0,0,,0,0,0,0
10100215,10100215,101002,15,10100216,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,172800,140000,0,201002022,15,104002022,10,201005001,20,0,0,0,0,6,2,0,6.5,6.5,0,0,0,0,0,,0,0,0,0
10100216,10100216,101002,16,10100217,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,187200,160000,0,201002022,20,104002022,20,201005001,30,0,0,0,0,6,2,0,8,8,0,0,0,0,0,,0,0,0,0
10100217,10100217,101002,17,10100218,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,201600,180000,0,201002022,20,104002022,20,201005001,30,0,0,0,0,6,2,0,8,8.5,0,0,0,0,0,,0,0,0,0
10100218,10100218,101002,18,10100219,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,216000,200000,0,201002022,20,104002022,20,201005001,30,0,0,0,0,6,2,0,8.5,8.5,0,0,0,0,0,,0,0,0,0
10100219,10100219,101002,19,10100220,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,230400,220000,0,201002022,30,104002022,20,201005001,30,0,0,0,0,6,2,0,8.5,9,0,0,0,0,0,,0,0,0,0
10100220,10100220,101002,20,10100221,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,244800,240000,0,201002022,30,104002022,20,201005001,30,0,0,0,0,6,2,0,9,9,0,0,0,0,0,,0,0,0,0
10100221,10100221,101002,21,10100222,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,259200,260000,0,201002022,40,104002022,30,201005001,40,0,0,0,0,6,2,0,9,9.5,0,0,0,0,0,,0,0,0,0
10100222,10100222,101002,22,10100223,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,273600,280000,0,201002022,40,104002022,30,201005001,40,0,0,0,0,6,2,0,9.5,9.5,0,0,0,0,0,,0,0,0,0
10100223,10100223,101002,23,10100224,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,288000,300000,0,201002022,40,104002022,30,201005001,40,0,0,0,0,6,2,0,9.5,10,0,0,0,0,0,,0,0,0,0
10100224,10100224,101002,24,10100225,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,302400,320000,0,201002022,50,104002022,30,201005001,40,0,0,0,0,6,2,0,10,10,0,0,0,0,0,,0,0,0,0
10100225,10100225,101002,25,10100226,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,316800,340000,0,201002022,50,104002022,30,201005001,40,0,0,0,0,6,2,0,10,10.5,0,0,0,0,0,,0,0,0,0
10100226,10100226,101002,26,10100227,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,331200,360000,0,201002022,60,104002022,50,201005001,60,0,0,0,0,6,2,0,10.5,10.5,0,0,0,0,0,,0,0,0,0
10100227,10100227,101002,27,10100228,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,345600,380000,0,201002022,60,104002022,50,201005001,60,0,0,0,0,6,2,0,10.5,11,0,0,0,0,0,,0,0,0,0
10100228,10100228,101002,28,10100229,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,360000,400000,0,201002022,60,104002022,50,201005001,60,0,0,0,0,6,2,0,11,11,0,0,0,0,0,,0,0,0,0
10100229,10100229,101002,29,10100230,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,374400,420000,0,201002022,70,104002022,50,201005001,60,0,0,0,0,6,2,0,11,11.5,0,0,0,0,0,,0,0,0,0
10100230,10100230,101002,30,10100231,,101002_IMG_01_01,TW02_101002_IMG_01_01,1,1,388800,440000,0,201002022,70,104002022,50,201005001,60,0,0,0,0,6,2,0,11.5,11.5,0,0,0,0,0,,0,0,0,0
10100301,10100301,101003,1,10100302,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,0,0,0,0,0,,0,0,0,0
10100302,10100302,101003,2,10100303,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,3600,10000,0,201002032,3,0,0,0,0,0,0,0,0,6,3,0,3.5,3,0,0,0,0,0,,0,0,0,0
10100303,10100303,101003,3,10100304,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,7200,20000,0,201002032,3,0,0,0,0,0,0,0,0,6,3,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10100304,10100304,101003,4,10100305,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,14400,30000,0,201002032,5,0,0,0,0,0,0,0,0,6,3,0,4,3.5,0,0,0,0,0,,0,0,0,0
10100305,10100305,101003,5,10100306,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,28800,40000,0,201002032,5,0,0,0,0,0,0,0,0,6,3,0,4,4,0,0,0,0,0,,0,0,0,0
10100306,10100306,101003,6,10100307,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,43200,50000,0,201002032,7,104002032,5,201005001,10,0,0,0,0,6,3,0,4.5,4,0,0,0,0,0,,0,0,0,0
10100307,10100307,101003,7,10100308,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,57600,60000,0,201002032,7,104002032,5,201005001,10,0,0,0,0,6,3,0,4.5,4.5,0,0,0,0,0,,0,0,0,0
10100308,10100308,101003,8,10100309,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,72000,70000,0,201002032,7,104002032,5,201005001,10,0,0,0,0,6,3,0,5,4.5,0,0,0,0,0,,0,0,0,0
10100309,10100309,101003,9,10100310,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,86400,80000,0,201002032,10,104002032,5,201005001,10,0,0,0,0,6,3,0,5,5,0,0,0,0,0,,0,0,0,0
10100310,10100310,101003,10,10100311,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,100800,90000,0,201002032,10,104002032,5,201005001,10,0,0,0,0,6,3,0,5.5,5,0,0,0,0,0,,0,0,0,0
10100311,10100311,101003,11,10100312,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,115200,100000,0,201002032,12,104002032,10,201005001,20,0,0,0,0,6,3,0,5.5,5.5,0,0,0,0,0,,0,0,0,0
10100312,10100312,101003,12,10100313,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,129600,110000,0,201002032,12,104002032,10,201005001,20,0,0,0,0,6,3,0,6,5.5,0,0,0,0,0,,0,0,0,0
10100313,10100313,101003,13,10100314,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,144000,120000,0,201002032,15,104002032,10,201005001,20,0,0,0,0,6,3,0,6,6,0,0,0,0,0,,0,0,0,0
10100314,10100314,101003,14,10100315,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,158400,130000,0,201002032,15,104002032,10,201005001,20,0,0,0,0,6,3,0,6.5,6,0,0,0,0,0,,0,0,0,0
10100315,10100315,101003,15,10100316,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,172800,140000,0,201002032,15,104002032,10,201005001,20,0,0,0,0,6,3,0,6.5,6.5,0,0,0,0,0,,0,0,0,0
10100316,10100316,101003,16,10100317,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,187200,160000,0,201002032,20,104002032,20,201005001,30,0,0,0,0,6,3,0,8,8,0,0,0,0,0,,0,0,0,0
10100317,10100317,101003,17,10100318,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,201600,180000,0,201002032,20,104002032,20,201005001,30,0,0,0,0,6,3,0,8,8.5,0,0,0,0,0,,0,0,0,0
10100318,10100318,101003,18,10100319,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,216000,200000,0,201002032,20,104002032,20,201005001,30,0,0,0,0,6,3,0,8.5,8.5,0,0,0,0,0,,0,0,0,0
10100319,10100319,101003,19,10100320,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,230400,220000,0,201002032,30,104002032,20,201005001,30,0,0,0,0,6,3,0,8.5,9,0,0,0,0,0,,0,0,0,0
10100320,10100320,101003,20,10100321,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,244800,240000,0,201002032,30,104002032,20,201005001,30,0,0,0,0,6,3,0,9,9,0,0,0,0,0,,0,0,0,0
10100321,10100321,101003,21,10100322,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,259200,260000,0,201002032,40,104002032,30,201005001,40,0,0,0,0,6,3,0,9,9.5,0,0,0,0,0,,0,0,0,0
10100322,10100322,101003,22,10100323,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,273600,280000,0,201002032,40,104002032,30,201005001,40,0,0,0,0,6,3,0,9.5,9.5,0,0,0,0,0,,0,0,0,0
10100323,10100323,101003,23,10100324,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,288000,300000,0,201002032,40,104002032,30,201005001,40,0,0,0,0,6,3,0,9.5,10,0,0,0,0,0,,0,0,0,0
10100324,10100324,101003,24,10100325,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,302400,320000,0,201002032,50,104002032,30,201005001,40,0,0,0,0,6,3,0,10,10,0,0,0,0,0,,0,0,0,0
10100325,10100325,101003,25,10100326,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,316800,340000,0,201002032,50,104002032,30,201005001,40,0,0,0,0,6,3,0,10,10.5,0,0,0,0,0,,0,0,0,0
10100326,10100326,101003,26,10100327,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,331200,360000,0,201002032,60,104002032,50,201005001,60,0,0,0,0,6,3,0,10.5,10.5,0,0,0,0,0,,0,0,0,0
10100327,10100327,101003,27,10100328,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,345600,380000,0,201002032,60,104002032,50,201005001,60,0,0,0,0,6,3,0,10.5,11,0,0,0,0,0,,0,0,0,0
10100328,10100328,101003,28,10100329,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,360000,400000,0,201002032,60,104002032,50,201005001,60,0,0,0,0,6,3,0,11,11,0,0,0,0,0,,0,0,0,0
10100329,10100329,101003,29,10100330,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,374400,420000,0,201002032,70,104002032,50,201005001,60,0,0,0,0,6,3,0,11,11.5,0,0,0,0,0,,0,0,0,0
10100330,10100330,101003,30,0,,101003_IMG_01_01,TW02_101003_IMG_01_01,1,1,388800,440000,0,201002032,70,104002032,50,201005001,60,0,0,0,0,6,3,0,11.5,11.5,0,0,0,0,0,,0,0,0,0
10100401,10100401,101004,1,10100402,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,3,0,0,0,0,0,,0,0,0,0
10100402,10100402,101004,2,10100403,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,3600,10000,0,201002042,3,0,0,0,0,0,0,0,0,6,4,0,3.5,3,0,0,0,0,0,,0,0,0,0
10100403,10100403,101004,3,10100404,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,7200,20000,0,201002042,3,0,0,0,0,0,0,0,0,6,4,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10100404,10100404,101004,4,10100405,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,14400,30000,0,201002042,5,0,0,0,0,0,0,0,0,6,4,0,4,3.5,0,0,0,0,0,,0,0,0,0
10100405,10100405,101004,5,10100406,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,28800,40000,0,201002042,5,0,0,0,0,0,0,0,0,6,4,0,4,4,0,0,0,0,0,,0,0,0,0
10100406,10100406,101004,6,10100407,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,43200,50000,0,201002042,7,104002042,5,201005001,10,0,0,0,0,6,4,0,4.5,4,0,0,0,0,0,,0,0,0,0
10100407,10100407,101004,7,10100408,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,57600,60000,0,201002042,7,104002042,5,201005001,10,0,0,0,0,6,4,0,4.5,4.5,0,0,0,0,0,,0,0,0,0
10100408,10100408,101004,8,10100409,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,72000,70000,0,201002042,7,104002042,5,201005001,10,0,0,0,0,6,4,0,5,4.5,0,0,0,0,0,,0,0,0,0
10100409,10100409,101004,9,10100410,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,86400,80000,0,201002042,10,104002042,5,201005001,10,0,0,0,0,6,4,0,5,5,0,0,0,0,0,,0,0,0,0
10100410,10100410,101004,10,10100411,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,100800,90000,0,201002042,10,104002042,5,201005001,10,0,0,0,0,6,4,0,5.5,5,0,0,0,0,0,,0,0,0,0
10100411,10100411,101004,11,10100412,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,115200,100000,0,201002042,12,104002042,10,201005001,20,0,0,0,0,6,4,0,5.5,5.5,0,0,0,0,0,,0,0,0,0
10100412,10100412,101004,12,10100413,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,129600,110000,0,201002042,12,104002042,10,201005001,20,0,0,0,0,6,4,0,6,5.5,0,0,0,0,0,,0,0,0,0
10100413,10100413,101004,13,10100414,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,144000,120000,0,201002042,15,104002042,10,201005001,20,0,0,0,0,6,4,0,6,6,0,0,0,0,0,,0,0,0,0
10100414,10100414,101004,14,10100415,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,158400,130000,0,201002042,15,104002042,10,201005001,20,0,0,0,0,6,4,0,6.5,6,0,0,0,0,0,,0,0,0,0
10100415,10100415,101004,15,10100416,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,172800,140000,0,201002042,15,104002042,10,201005001,20,0,0,0,0,6,4,0,6.5,6.5,0,0,0,0,0,,0,0,0,0
10100416,10100416,101004,16,10100417,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,187200,160000,0,201002042,20,104002042,20,201005001,30,0,0,0,0,6,4,0,8,8,0,0,0,0,0,,0,0,0,0
10100417,10100417,101004,17,10100418,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,201600,180000,0,201002042,20,104002042,20,201005001,30,0,0,0,0,6,4,0,8,8.5,0,0,0,0,0,,0,0,0,0
10100418,10100418,101004,18,10100419,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,216000,200000,0,201002042,20,104002042,20,201005001,30,0,0,0,0,6,4,0,8.5,8.5,0,0,0,0,0,,0,0,0,0
10100419,10100419,101004,19,10100420,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,230400,220000,0,201002042,30,104002042,20,201005001,30,0,0,0,0,6,4,0,8.5,9,0,0,0,0,0,,0,0,0,0
10100420,10100420,101004,20,10100421,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,244800,240000,0,201002042,30,104002042,20,201005001,30,0,0,0,0,6,4,0,9,9,0,0,0,0,0,,0,0,0,0
10100421,10100421,101004,21,10100422,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,259200,260000,0,201002042,40,104002042,30,201005001,40,0,0,0,0,6,4,0,9,9.5,0,0,0,0,0,,0,0,0,0
10100422,10100422,101004,22,10100423,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,273600,280000,0,201002042,40,104002042,30,201005001,40,0,0,0,0,6,4,0,9.5,9.5,0,0,0,0,0,,0,0,0,0
10100423,10100423,101004,23,10100424,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,288000,300000,0,201002042,40,104002042,30,201005001,40,0,0,0,0,6,4,0,9.5,10,0,0,0,0,0,,0,0,0,0
10100424,10100424,101004,24,10100425,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,302400,320000,0,201002042,50,104002042,30,201005001,40,0,0,0,0,6,4,0,10,10,0,0,0,0,0,,0,0,0,0
10100425,10100425,101004,25,10100426,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,316800,340000,0,201002042,50,104002042,30,201005001,40,0,0,0,0,6,4,0,10,10.5,0,0,0,0,0,,0,0,0,0
10100426,10100426,101004,26,10100427,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,331200,360000,0,201002042,60,104002042,50,201005001,60,0,0,0,0,6,4,0,10.5,10.5,0,0,0,0,0,,0,0,0,0
10100427,10100427,101004,27,10100428,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,345600,380000,0,201002042,60,104002042,50,201005001,60,0,0,0,0,6,4,0,10.5,11,0,0,0,0,0,,0,0,0,0
10100428,10100428,101004,28,10100429,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,360000,400000,0,201002042,60,104002042,50,201005001,60,0,0,0,0,6,4,0,11,11,0,0,0,0,0,,0,0,0,0
10100429,10100429,101004,29,10100430,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,374400,420000,0,201002042,70,104002042,50,201005001,60,0,0,0,0,6,4,0,11,11.5,0,0,0,0,0,,0,0,0,0
10100430,10100430,101004,30,10100431,,101004_IMG_01_01,TW02_101004_IMG_01_01,1,1,388800,440000,0,201002042,70,104002042,50,201005001,60,0,0,0,0,6,4,0,11.5,11.5,0,0,0,0,0,,0,0,0,0
10100501,10100501,101005,1,10100502,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,3,0,0,0,0,0,,0,0,0,0
10100502,10100502,101005,2,10100503,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,3600,10000,0,201002052,3,0,0,0,0,0,0,0,0,6,5,0,3.5,3,0,0,0,0,0,,0,0,0,0
10100503,10100503,101005,3,10100504,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,7200,20000,0,201002052,3,0,0,0,0,0,0,0,0,6,5,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10100504,10100504,101005,4,10100505,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,14400,30000,0,201002052,5,0,0,0,0,0,0,0,0,6,5,0,4,3.5,0,0,0,0,0,,0,0,0,0
10100505,10100505,101005,5,10100506,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,28800,40000,0,201002052,5,0,0,0,0,0,0,0,0,6,5,0,4,4,0,0,0,0,0,,0,0,0,0
10100506,10100506,101005,6,10100507,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,43200,50000,0,201002052,7,104002052,5,201005001,10,0,0,0,0,6,5,0,4.5,4,0,0,0,0,0,,0,0,0,0
10100507,10100507,101005,7,10100508,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,57600,60000,0,201002052,7,104002052,5,201005001,10,0,0,0,0,6,5,0,4.5,4.5,0,0,0,0,0,,0,0,0,0
10100508,10100508,101005,8,10100509,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,72000,70000,0,201002052,7,104002052,5,201005001,10,0,0,0,0,6,5,0,5,4.5,0,0,0,0,0,,0,0,0,0
10100509,10100509,101005,9,10100510,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,86400,80000,0,201002052,10,104002052,5,201005001,10,0,0,0,0,6,5,0,5,5,0,0,0,0,0,,0,0,0,0
10100510,10100510,101005,10,10100511,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,100800,90000,0,201002052,10,104002052,5,201005001,10,0,0,0,0,6,5,0,5.5,5,0,0,0,0,0,,0,0,0,0
10100511,10100511,101005,11,10100512,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,115200,100000,0,201002052,12,104002052,10,201005001,20,0,0,0,0,6,5,0,5.5,5.5,0,0,0,0,0,,0,0,0,0
10100512,10100512,101005,12,10100513,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,129600,110000,0,201002052,12,104002052,10,201005001,20,0,0,0,0,6,5,0,6,5.5,0,0,0,0,0,,0,0,0,0
10100513,10100513,101005,13,10100514,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,144000,120000,0,201002052,15,104002052,10,201005001,20,0,0,0,0,6,5,0,6,6,0,0,0,0,0,,0,0,0,0
10100514,10100514,101005,14,10100515,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,158400,130000,0,201002052,15,104002052,10,201005001,20,0,0,0,0,6,5,0,6.5,6,0,0,0,0,0,,0,0,0,0
10100515,10100515,101005,15,10100516,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,172800,140000,0,201002052,15,104002052,10,201005001,20,0,0,0,0,6,5,0,6.5,6.5,0,0,0,0,0,,0,0,0,0
10100516,10100516,101005,16,10100517,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,187200,160000,0,201002052,20,104002052,20,201005001,30,0,0,0,0,6,5,0,8,8,0,0,0,0,0,,0,0,0,0
10100517,10100517,101005,17,10100518,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,201600,180000,0,201002052,20,104002052,20,201005001,30,0,0,0,0,6,5,0,8,8.5,0,0,0,0,0,,0,0,0,0
10100518,10100518,101005,18,10100519,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,216000,200000,0,201002052,20,104002052,20,201005001,30,0,0,0,0,6,5,0,8.5,8.5,0,0,0,0,0,,0,0,0,0
10100519,10100519,101005,19,10100520,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,230400,220000,0,201002052,30,104002052,20,201005001,30,0,0,0,0,6,5,0,8.5,9,0,0,0,0,0,,0,0,0,0
10100520,10100520,101005,20,10100521,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,244800,240000,0,201002052,30,104002052,20,201005001,30,0,0,0,0,6,5,0,9,9,0,0,0,0,0,,0,0,0,0
10100521,10100521,101005,21,10100522,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,259200,260000,0,201002052,40,104002052,30,201005001,40,0,0,0,0,6,5,0,9,9.5,0,0,0,0,0,,0,0,0,0
10100522,10100522,101005,22,10100523,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,273600,280000,0,201002052,40,104002052,30,201005001,40,0,0,0,0,6,5,0,9.5,9.5,0,0,0,0,0,,0,0,0,0
10100523,10100523,101005,23,10100524,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,288000,300000,0,201002052,40,104002052,30,201005001,40,0,0,0,0,6,5,0,9.5,10,0,0,0,0,0,,0,0,0,0
10100524,10100524,101005,24,10100525,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,302400,320000,0,201002052,50,104002052,30,201005001,40,0,0,0,0,6,5,0,10,10,0,0,0,0,0,,0,0,0,0
10100525,10100525,101005,25,10100526,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,316800,340000,0,201002052,50,104002052,30,201005001,40,0,0,0,0,6,5,0,10,10.5,0,0,0,0,0,,0,0,0,0
10100526,10100526,101005,26,10100527,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,331200,360000,0,201002052,60,104002052,50,201005001,60,0,0,0,0,6,5,0,10.5,10.5,0,0,0,0,0,,0,0,0,0
10100527,10100527,101005,27,10100528,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,345600,380000,0,201002052,60,104002052,50,201005001,60,0,0,0,0,6,5,0,10.5,11,0,0,0,0,0,,0,0,0,0
10100528,10100528,101005,28,10100529,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,360000,400000,0,201002052,60,104002052,50,201005001,60,0,0,0,0,6,5,0,11,11,0,0,0,0,0,,0,0,0,0
10100529,10100529,101005,29,10100530,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,374400,420000,0,201002052,70,104002052,50,201005001,60,0,0,0,0,6,5,0,11,11.5,0,0,0,0,0,,0,0,0,0
10100530,10100530,101005,30,10100531,,101005_IMG_01_01,TW02_101005_IMG_01_01,1,1,388800,440000,0,201002052,70,104002052,50,201005001,60,0,0,0,0,6,5,0,11.5,11.5,0,0,0,0,0,,0,0,0,0
10110101,10110101,101101,1,10110102,,101101_IMG_01_01,TW02_101101_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,,0,0,1,5
