_EntriesKey,_Id,_Name,_WeaponType,_Rarity,_ElementalType,_BaseId,_VariationId,_FormId,_DecBaseId,_DecVariationId,_BulletBaseId,_BulletVariationId,_IsPlayable,_Text,_DuplicateEntityType,_DuplicateEntityId,_DuplicateEntityQuantity
30850207,30850207,WEAPON_SKIN_NAME_30850207,8,5,2,308116,1,50201,0,0,0,0,1,,23,0,25
30850309,30850309,WEAPON_SKIN_NAME_30850309,8,5,3,308117,1,50301,0,0,0,0,1,,23,0,25
30850408,30850408,WEAPON_SKIN_NAME_30850408,8,5,4,308118,1,50401,0,0,0,0,1,,23,0,25
30850509,30850509,WEAPON_SKIN_NAME_30850509,8,5,5,308119,1,50501,0,0,0,0,1,,23,0,25
30150109,30150109,WEAPON_SKIN_NAME_30150109,1,5,1,301079,1,50101,0,0,0,0,1,,23,0,25
30150210,30150210,WEAPON_SKIN_NAME_30150210,1,5,2,301073,1,50201,0,0,0,0,1,,23,0,25
30150309,30150309,WEAPON_SKIN_NAME_30150309,1,5,3,301084,1,50301,0,0,0,0,1,,23,0,25
30150412,30150412,WEAPON_SKIN_NAME_30150412,1,5,4,301085,1,50401,0,0,0,0,1,,23,0,25
30150509,30150509,WEAPON_SKIN_NAME_30150509,1,5,5,301086,1,50501,0,0,0,0,1,,23,0,25
30250106,30250106,WEAPON_SKIN_NAME_30250106,2,5,1,302076,1,50101,302076,2,0,0,1,,23,0,25
30250206,30250206,WEAPON_SKIN_NAME_30250206,2,5,2,302067,1,50201,302067,2,0,0,1,,23,0,25
30250306,30250306,WEAPON_SKIN_NAME_30250306,2,5,3,302079,1,50301,302079,2,0,0,1,,23,0,25
30250408,30250408,WEAPON_SKIN_NAME_30250408,2,5,4,302080,1,50401,302080,2,0,0,1,,23,0,25
30250506,30250506,WEAPON_SKIN_NAME_30250506,2,5,5,302081,1,50501,302081,2,0,0,1,,23,0,25
30350107,30350107,WEAPON_SKIN_NAME_30350107,3,5,1,303082,1,50101,0,0,0,0,1,,23,0,25
30350202,30350202,WEAPON_SKIN_NAME_30350202,3,5,2,303051,1,50201,0,0,0,0,1,,23,0,25
30350304,30350304,WEAPON_SKIN_NAME_30350304,3,5,3,303083,1,50301,0,0,0,0,1,,23,0,25
30350407,30350407,WEAPON_SKIN_NAME_30350407,3,5,4,303084,1,50401,0,0,0,0,1,,23,0,25
30350507,30350507,WEAPON_SKIN_NAME_30350507,3,5,5,303048,1,50501,0,0,0,0,1,,23,0,25
30450106,30450106,WEAPON_SKIN_NAME_30450106,4,5,1,304081,1,50101,0,0,0,0,1,,23,0,25
30450202,30450202,WEAPON_SKIN_NAME_30450202,4,5,2,304050,1,50201,0,0,0,0,1,,23,0,25
30450304,30450304,WEAPON_SKIN_NAME_30450304,4,5,3,304082,1,50301,0,0,0,0,1,,23,0,25
30450408,30450408,WEAPON_SKIN_NAME_30450408,4,5,4,304083,1,50401,0,0,0,0,1,,23,0,25
30450507,30450507,WEAPON_SKIN_NAME_30450507,4,5,5,304048,1,50501,0,0,0,0,1,,23,0,25
30550106,30550106,WEAPON_SKIN_NAME_30550106,5,5,1,305088,1,50101,0,0,0,0,1,,23,0,25
30550202,30550202,WEAPON_SKIN_NAME_30550202,5,5,2,305058,1,50201,0,0,0,0,1,,23,0,25
30550304,30550304,WEAPON_SKIN_NAME_30550304,5,5,3,305089,1,50301,0,0,0,0,1,,23,0,25
30550409,30550409,WEAPON_SKIN_NAME_30550409,5,5,4,305090,1,50401,0,0,0,0,1,,23,0,25
30550507,30550507,WEAPON_SKIN_NAME_30550507,5,5,5,305055,1,50501,0,0,0,0,1,,23,0,25
30650106,30650106,WEAPON_SKIN_NAME_30650106,6,5,1,306072,1,50101,0,0,0,0,1,,23,0,25
30650206,30650206,WEAPON_SKIN_NAME_30650206,6,5,2,306065,1,50201,0,0,0,0,1,,23,0,25
30650307,30650307,WEAPON_SKIN_NAME_30650307,6,5,3,306076,1,50301,0,0,0,0,1,,23,0,25
30650408,30650408,WEAPON_SKIN_NAME_30650408,6,5,4,306077,1,50401,0,0,0,0,1,,23,0,25
30650506,30650506,WEAPON_SKIN_NAME_30650506,6,5,5,306078,1,50501,0,0,0,0,1,,23,0,25
30750106,30750106,WEAPON_SKIN_NAME_30750106,7,5,1,307089,1,50101,0,0,0,0,1,,23,0,25
30750203,30750203,WEAPON_SKIN_NAME_30750203,7,5,2,307055,1,50201,0,0,0,0,1,,23,0,25
30750304,30750304,WEAPON_SKIN_NAME_30750304,7,5,3,307090,1,50301,0,0,0,0,1,,23,0,25
30750407,30750407,WEAPON_SKIN_NAME_30750407,7,5,4,307091,1,50401,0,0,0,0,1,,23,0,25
30750507,30750507,WEAPON_SKIN_NAME_30750507,7,5,5,307052,1,50501,0,0,0,0,1,,23,0,25
30850106,30850106,WEAPON_SKIN_NAME_30850106,8,5,1,308072,1,50101,0,0,0,0,1,,23,0,25
30850206,30850206,WEAPON_SKIN_NAME_30850206,8,5,2,308064,1,50201,0,0,0,0,1,,23,0,25
30850306,30850306,WEAPON_SKIN_NAME_30850306,8,5,3,308075,1,50301,0,0,0,0,1,,23,0,25
30850407,30850407,WEAPON_SKIN_NAME_30850407,8,5,4,308076,1,50401,0,0,0,0,1,,23,0,25
30850506,30850506,WEAPON_SKIN_NAME_30850506,8,5,5,308077,1,50501,0,0,0,0,1,,23,0,25
30150111,30150111,WEAPON_SKIN_NAME_30150111,1,5,1,301132,1,50101,0,0,0,0,1,,0,0,0
30150212,30150212,WEAPON_SKIN_NAME_30150212,1,5,2,301133,1,50201,0,0,0,0,1,,0,0,0
30150310,30150310,WEAPON_SKIN_NAME_30150310,1,5,3,301134,1,50301,0,0,0,0,1,,0,0,0
30150414,30150414,WEAPON_SKIN_NAME_30150414,1,5,4,301135,1,50401,0,0,0,0,1,,0,0,0
30150510,30150510,WEAPON_SKIN_NAME_30150510,1,5,5,301136,1,50501,0,0,0,0,1,,0,0,0
30250108,30250108,WEAPON_SKIN_NAME_30250108,2,5,1,302123,1,50101,302123,2,0,0,1,,0,0,0
30250209,30250209,WEAPON_SKIN_NAME_30250209,2,5,2,302124,1,50201,302124,2,0,0,1,,0,0,0
30250307,30250307,WEAPON_SKIN_NAME_30250307,2,5,3,302125,1,50301,302125,2,0,0,1,,0,0,0
30250410,30250410,WEAPON_SKIN_NAME_30250410,2,5,4,302126,1,50401,302126,2,0,0,1,,0,0,0
30250507,30250507,WEAPON_SKIN_NAME_30250507,2,5,5,302127,1,50501,302127,2,0,0,1,,0,0,0
30350108,30350108,WEAPON_SKIN_NAME_30350108,3,5,1,303122,1,50101,0,0,0,0,1,,0,0,0
30350208,30350208,WEAPON_SKIN_NAME_30350208,3,5,2,303123,1,50201,0,0,0,0,1,,0,0,0
30350307,30350307,WEAPON_SKIN_NAME_30350307,3,5,3,303124,1,50301,0,0,0,0,1,,0,0,0
30350409,30350409,WEAPON_SKIN_NAME_30350409,3,5,4,303125,1,50401,0,0,0,0,1,,0,0,0
30350508,30350508,WEAPON_SKIN_NAME_30350508,3,5,5,303126,1,50501,0,0,0,0,1,,0,0,0
30450108,30450108,WEAPON_SKIN_NAME_30450108,4,5,1,304121,1,50101,0,0,0,0,1,,0,0,0
30450209,30450209,WEAPON_SKIN_NAME_30450209,4,5,2,304122,1,50201,0,0,0,0,1,,0,0,0
30450307,30450307,WEAPON_SKIN_NAME_30450307,4,5,3,304123,1,50301,0,0,0,0,1,,0,0,0
30450410,30450410,WEAPON_SKIN_NAME_30450410,4,5,4,304124,1,50401,0,0,0,0,1,,0,0,0
30450508,30450508,WEAPON_SKIN_NAME_30450508,4,5,5,304125,1,50501,0,0,0,0,1,,0,0,0
30550108,30550108,WEAPON_SKIN_NAME_30550108,5,5,1,305128,1,50101,0,0,0,0,1,,0,0,0
30550209,30550209,WEAPON_SKIN_NAME_30550209,5,5,2,305129,1,50201,0,0,0,0,1,,0,0,0
30550307,30550307,WEAPON_SKIN_NAME_30550307,5,5,3,305130,1,50301,0,0,0,0,1,,0,0,0
30550412,30550412,WEAPON_SKIN_NAME_30550412,5,5,4,305131,1,50401,0,0,0,0,1,,0,0,0
30550508,30550508,WEAPON_SKIN_NAME_30550508,5,5,5,305132,1,50501,0,0,0,0,1,,0,0,0
30650107,30650107,WEAPON_SKIN_NAME_30650107,6,5,1,306121,1,50101,0,0,0,0,1,,0,0,0
30650208,30650208,WEAPON_SKIN_NAME_30650208,6,5,2,306122,1,50201,0,0,0,0,1,,0,0,0
30650308,30650308,WEAPON_SKIN_NAME_30650308,6,5,3,306123,1,50301,0,0,0,0,1,,0,0,0
30650410,30650410,WEAPON_SKIN_NAME_30650410,6,5,4,306124,1,50401,0,0,0,0,1,,0,0,0
30650507,30650507,WEAPON_SKIN_NAME_30650507,6,5,5,306125,1,50501,0,0,0,0,1,,0,0,0
30750107,30750107,WEAPON_SKIN_NAME_30750107,7,5,1,307129,1,50101,0,0,0,0,1,,0,0,0
30750208,30750208,WEAPON_SKIN_NAME_30750208,7,5,2,307130,1,50201,0,0,0,0,1,,0,0,0
30750307,30750307,WEAPON_SKIN_NAME_30750307,7,5,3,307131,1,50301,0,0,0,0,1,,0,0,0
30750409,30750409,WEAPON_SKIN_NAME_30750409,7,5,4,307132,1,50401,0,0,0,0,1,,0,0,0
30750508,30750508,WEAPON_SKIN_NAME_30750508,7,5,5,307133,1,50501,0,0,0,0,1,,0,0,0
30850107,30850107,WEAPON_SKIN_NAME_30850107,8,5,1,308122,1,50101,0,0,0,0,1,,0,0,0
30850208,30850208,WEAPON_SKIN_NAME_30850208,8,5,2,308123,1,50201,0,0,0,0,1,,0,0,0
30850307,30850307,WEAPON_SKIN_NAME_30850307,8,5,3,308124,1,50301,0,0,0,0,1,,0,0,0
30850409,30850409,WEAPON_SKIN_NAME_30850409,8,5,4,308125,1,50401,0,0,0,0,1,,0,0,0
30850507,30850507,WEAPON_SKIN_NAME_30850507,8,5,5,308126,1,50501,0,0,0,0,1,,0,0,0
30950110,30950110,WEAPON_SKIN_NAME_30950110,9,5,1,309016,1,50101,0,0,0,0,1,,0,0,0
30950210,30950210,WEAPON_SKIN_NAME_30950210,9,5,2,309017,1,50201,0,0,0,0,1,,0,0,0
30950310,30950310,WEAPON_SKIN_NAME_30950310,9,5,3,309018,1,50301,0,0,0,0,1,,0,0,0
30950410,30950410,WEAPON_SKIN_NAME_30950410,9,5,4,309019,1,50401,0,0,0,0,1,,0,0,0
30950510,30950510,WEAPON_SKIN_NAME_30950510,9,5,5,309020,1,50501,0,0,0,0,1,,0,0,0
30150107,30150107,WEAPON_SKIN_NAME_30150107,1,5,1,301122,1,50101,0,0,0,0,1,,0,0,0
30150208,30150208,WEAPON_SKIN_NAME_30150208,1,5,2,301120,1,50201,0,0,0,0,1,,0,0,0
30150307,30150307,WEAPON_SKIN_NAME_30150307,1,5,3,301119,1,50301,0,0,0,0,1,,0,0,0
30150410,30150410,WEAPON_SKIN_NAME_30150410,1,5,4,301121,1,50401,0,0,0,0,1,,0,0,0
30150503,30150503,WEAPON_SKIN_NAME_30150503,1,5,5,301123,1,50501,0,0,0,0,1,,0,0,0
30250104,30250104,WEAPON_SKIN_NAME_30250104,2,5,1,302113,1,50101,302113,2,0,0,1,,0,0,0
30250204,30250204,WEAPON_SKIN_NAME_30250204,2,5,2,302111,1,50201,302111,2,0,0,1,,0,0,0
30250304,30250304,WEAPON_SKIN_NAME_30250304,2,5,3,302110,1,50301,302110,2,0,0,1,,0,0,0
30250404,30250404,WEAPON_SKIN_NAME_30250404,2,5,4,302112,1,50401,302112,2,0,0,1,,0,0,0
30250503,30250503,WEAPON_SKIN_NAME_30250503,2,5,5,302114,1,50501,302114,2,0,0,1,,0,0,0
30350105,30350105,WEAPON_SKIN_NAME_30350105,3,5,1,303112,1,50101,0,0,0,0,1,,0,0,0
30350205,30350205,WEAPON_SKIN_NAME_30350205,3,5,2,303110,1,50201,0,0,0,0,1,,0,0,0
30350305,30350305,WEAPON_SKIN_NAME_30350305,3,5,3,303109,1,50301,0,0,0,0,1,,0,0,0
30350404,30350404,WEAPON_SKIN_NAME_30350404,3,5,4,303111,1,50401,0,0,0,0,1,,0,0,0
30350504,30350504,WEAPON_SKIN_NAME_30350504,3,5,5,303113,1,50501,0,0,0,0,1,,0,0,0
30450104,30450104,WEAPON_SKIN_NAME_30450104,4,5,1,304111,1,50101,0,0,0,0,1,,0,0,0
30450205,30450205,WEAPON_SKIN_NAME_30450205,4,5,2,304109,1,50201,0,0,0,0,1,,0,0,0
30450305,30450305,WEAPON_SKIN_NAME_30450305,4,5,3,304108,1,50301,0,0,0,0,1,,0,0,0
30450404,30450404,WEAPON_SKIN_NAME_30450404,4,5,4,304110,1,50401,0,0,0,0,1,,0,0,0
30450504,30450504,WEAPON_SKIN_NAME_30450504,4,5,5,304112,1,50501,0,0,0,0,1,,0,0,0
30550104,30550104,WEAPON_SKIN_NAME_30550104,5,5,1,305118,1,50101,0,0,0,0,1,,0,0,0
30550205,30550205,WEAPON_SKIN_NAME_30550205,5,5,2,305116,1,50201,0,0,0,0,1,,0,0,0
30550305,30550305,WEAPON_SKIN_NAME_30550305,5,5,3,305115,1,50301,0,0,0,0,1,,0,0,0
30550405,30550405,WEAPON_SKIN_NAME_30550405,5,5,4,305117,1,50401,0,0,0,0,1,,0,0,0
30550504,30550504,WEAPON_SKIN_NAME_30550504,5,5,5,305119,1,50501,0,0,0,0,1,,0,0,0
30650104,30650104,WEAPON_SKIN_NAME_30650104,6,5,1,306111,1,50101,0,0,0,0,1,,0,0,0
30650204,30650204,WEAPON_SKIN_NAME_30650204,6,5,2,306109,1,50201,0,0,0,0,1,,0,0,0
30650305,30650305,WEAPON_SKIN_NAME_30650305,6,5,3,306108,1,50301,0,0,0,0,1,,0,0,0
30650405,30650405,WEAPON_SKIN_NAME_30650405,6,5,4,306110,1,50401,0,0,0,0,1,,0,0,0
30650503,30650503,WEAPON_SKIN_NAME_30650503,6,5,5,306112,1,50501,0,0,0,0,1,,0,0,0
30750104,30750104,WEAPON_SKIN_NAME_30750104,7,5,1,307119,1,50101,0,0,0,0,1,,0,0,0
30750206,30750206,WEAPON_SKIN_NAME_30750206,7,5,2,307117,1,50201,0,0,0,0,1,,0,0,0
30750305,30750305,WEAPON_SKIN_NAME_30750305,7,5,3,307116,1,50301,0,0,0,0,1,,0,0,0
30750404,30750404,WEAPON_SKIN_NAME_30750404,7,5,4,307118,1,50401,0,0,0,0,1,,0,0,0
30750504,30750504,WEAPON_SKIN_NAME_30750504,7,5,5,307120,1,50501,0,0,0,0,1,,0,0,0
30850104,30850104,WEAPON_SKIN_NAME_30850104,8,5,1,308112,1,50101,0,0,0,0,1,,0,0,0
30850204,30850204,WEAPON_SKIN_NAME_30850204,8,5,2,308110,1,50201,0,0,0,0,1,,0,0,0
30850304,30850304,WEAPON_SKIN_NAME_30850304,8,5,3,308109,1,50301,0,0,0,0,1,,0,0,0
30850404,30850404,WEAPON_SKIN_NAME_30850404,8,5,4,308111,1,50401,0,0,0,0,1,,0,0,0
30850503,30850503,WEAPON_SKIN_NAME_30850503,8,5,5,308113,1,50501,0,0,0,0,1,,0,0,0
30950103,30950103,WEAPON_SKIN_NAME_30950103,9,5,1,309021,1,50101,0,0,0,0,1,,0,0,0
30950203,30950203,WEAPON_SKIN_NAME_30950203,9,5,2,309022,1,50201,0,0,0,0,1,,0,0,0
30950303,30950303,WEAPON_SKIN_NAME_30950303,9,5,3,309023,1,50301,0,0,0,0,1,,0,0,0
30950403,30950403,WEAPON_SKIN_NAME_30950403,9,5,4,309024,1,50401,0,0,0,0,1,,0,0,0
30950503,30950503,WEAPON_SKIN_NAME_30950503,9,5,5,309025,1,50501,0,0,0,0,1,,0,0,0
30159904,30159904,WEAPON_SKIN_NAME_30159904,1,5,99,301046,1,59901,0,0,0,0,1,,0,0,0
30159906,30159906,WEAPON_SKIN_NAME_30159906,1,5,99,301145,1,59901,0,0,0,0,1,,23,0,25
30259906,30259906,WEAPON_SKIN_NAME_30259906,2,5,99,302136,1,59901,302136,2,0,0,1,,23,0,25
30359905,30359905,WEAPON_SKIN_NAME_30359905,3,5,99,303135,1,59901,0,0,0,0,1,,23,0,25
30759905,30759905,WEAPON_SKIN_NAME_30759905,7,5,99,307142,1,59901,0,0,0,0,1,,23,0,25
30150114,30150114,WEAPON_SKIN_NAME_30150114,1,5,1,301148,1,50101,0,0,0,0,1,,23,0,25
30150403,30150403,WEAPON_SKIN_NAME_30150403,1,5,4,301081,1,50401,0,0,0,0,1,,23,0,25
30550411,30550411,WEAPON_SKIN_NAME_30550411,5,5,4,305143,1,50401,0,0,0,0,1,,23,0,25
30159905,30159905,WEAPON_SKIN_NAME_30159905,1,5,99,301130,1,59901,0,0,0,0,1,,0,0,0
30259905,30259905,WEAPON_SKIN_NAME_30259905,2,5,99,302121,1,59901,302121,2,0,0,1,,0,0,0
30359904,30359904,WEAPON_SKIN_NAME_30359904,3,5,99,303120,1,59901,0,0,0,0,1,,0,0,0
30459904,30459904,WEAPON_SKIN_NAME_30459904,4,5,99,304119,1,59901,0,0,0,0,1,,0,0,0
30559904,30559904,WEAPON_SKIN_NAME_30559904,5,5,99,305126,1,59901,0,0,0,0,1,,0,0,0
30659905,30659905,WEAPON_SKIN_NAME_30659905,6,5,99,306119,1,59901,0,0,0,0,1,,0,0,0
30759904,30759904,WEAPON_SKIN_NAME_30759904,7,5,99,307127,1,59901,0,0,0,0,1,,0,0,0
30859904,30859904,WEAPON_SKIN_NAME_30859904,8,5,99,308120,1,59901,0,0,0,0,1,,0,0,0
30150113,30150113,WEAPON_SKIN_NAME_30150113,1,5,1,301143,1,50101,0,0,0,0,1,,23,0,25
30159907,30159907,WEAPON_SKIN_NAME_30159907,1,5,99,301144,1,59901,0,0,0,0,1,,23,0,25
30250110,30250110,WEAPON_SKIN_NAME_30250110,2,5,1,302134,1,50101,302134,2,0,0,1,,23,0,25
30259907,30259907,WEAPON_SKIN_NAME_30259907,2,5,99,302135,1,59901,302135,2,0,0,1,,23,0,25
30350110,30350110,WEAPON_SKIN_NAME_30350110,3,5,1,303133,1,50101,0,0,0,0,1,,23,0,25
30359906,30359906,WEAPON_SKIN_NAME_30359906,3,5,99,303134,1,59901,0,0,0,0,1,,23,0,25
30450110,30450110,WEAPON_SKIN_NAME_30450110,4,5,1,304132,1,50101,0,0,0,0,1,,23,0,25
30459905,30459905,WEAPON_SKIN_NAME_30459905,4,5,99,304133,1,59901,0,0,0,0,1,,23,0,25
30550110,30550110,WEAPON_SKIN_NAME_30550110,5,5,1,305140,1,50101,0,0,0,0,1,,23,0,25
30559905,30559905,WEAPON_SKIN_NAME_30559905,5,5,99,305141,1,59901,0,0,0,0,1,,23,0,25
30650109,30650109,WEAPON_SKIN_NAME_30650109,6,5,1,306132,1,50101,0,0,0,0,1,,23,0,25
30659906,30659906,WEAPON_SKIN_NAME_30659906,6,5,99,306133,1,59901,0,0,0,0,1,,23,0,25
30750109,30750109,WEAPON_SKIN_NAME_30750109,7,5,1,307140,1,50101,0,0,0,0,1,,23,0,25
30759906,30759906,WEAPON_SKIN_NAME_30759906,7,5,99,307141,1,59901,0,0,0,0,1,,23,0,25
30850109,30850109,WEAPON_SKIN_NAME_30850109,8,5,1,308133,1,50101,0,0,0,0,1,,23,0,25
30859905,30859905,WEAPON_SKIN_NAME_30859905,8,5,99,308134,1,59901,0,0,0,0,1,,23,0,25
30150116,30150116,WEAPON_SKIN_NAME_30150116,1,5,99,397001,1,59901,0,0,0,0,1,,23,0,25
30250116,30250116,WEAPON_SKIN_NAME_30250116,2,5,99,302040,1,59901,302040,2,0,0,1,,23,0,25
30450116,30450116,WEAPON_SKIN_NAME_30450116,4,5,99,397002,1,59901,0,0,0,0,1,,23,0,25
30650116,30650116,WEAPON_SKIN_NAME_30650116,6,5,99,306021,1,59901,0,0,0,0,1,,23,0,25
30350116,30350116,WEAPON_SKIN_NAME_30350116,3,5,99,397003,1,59901,0,0,0,0,1,,23,0,25
30550116,30550116,WEAPON_SKIN_NAME_30550116,5,5,99,399051,1,59901,0,0,0,0,1,,23,0,25
30250216,30250216,WEAPON_SKIN_NAME_30250216,2,5,99,397004,1,59901,397004,2,0,0,1,,23,0,25
30450216,30450216,WEAPON_SKIN_NAME_30450216,4,5,99,304020,1,59901,0,0,0,0,1,,23,0,25
30750116,30750116,WEAPON_SKIN_NAME_30750116,7,5,99,397005,1,59901,0,0,0,0,1,,23,0,25
30550216,30550216,WEAPON_SKIN_NAME_30550216,5,5,99,397006,1,59901,0,0,0,0,1,,23,0,25
30250316,30250316,WEAPON_SKIN_NAME_30250316,2,5,99,399059,1,59901,399059,2,0,0,1,,23,0,25
30150216,30150216,WEAPON_SKIN_NAME_30150216,1,5,99,397007,1,59901,0,0,0,0,1,,23,0,25
30750216,30750216,WEAPON_SKIN_NAME_30750216,7,5,99,307013,1,59901,0,0,0,0,1,,23,0,25
30450316,30450316,WEAPON_SKIN_NAME_30450316,4,5,99,399064,1,59901,0,0,0,0,1,,23,0,25
30950116,30950116,WEAPON_SKIN_NAME_30950116,9,5,99,397008,1,59901,0,0,0,0,1,,23,0,25
30850116,30850116,WEAPON_SKIN_NAME_30850116,8,5,99,308024,1,59901,0,0,0,0,1,,23,0,25
30750316,30750316,WEAPON_SKIN_NAME_30750316,7,5,99,399070,1,59901,0,0,0,0,1,,23,0,25
30250416,30250416,WEAPON_SKIN_NAME_30250416,2,5,99,397009,1,59901,397009,2,0,0,1,,23,0,25
30550316,30550316,WEAPON_SKIN_NAME_30550316,5,5,99,397010,1,59901,0,0,0,0,1,,23,0,25
30150316,30150316,WEAPON_SKIN_NAME_30150316,1,5,99,397011,1,59901,0,0,0,0,1,,23,0,25
30650216,30650216,WEAPON_SKIN_NAME_30650216,6,5,99,306020,1,59901,0,0,0,0,1,,23,0,25
30450416,30450416,WEAPON_SKIN_NAME_30450416,4,5,99,304019,1,59901,0,0,0,0,1,,23,0,25
30350216,30350216,WEAPON_SKIN_NAME_30350216,3,5,99,303024,1,59901,0,0,0,0,1,,23,0,25
30150416,30150416,WEAPON_SKIN_NAME_30150416,1,5,99,397012,1,59901,0,0,0,0,1,,23,0,25
30159917,30159917,WEAPON_SKIN_NAME_30159917,1,5,99,399016,1,59901,0,0,0,0,1,,23,0,25
30359918,30359918,WEAPON_SKIN_NAME_30359918,3,5,99,399022,1,59901,0,0,0,0,1,,23,0,25
30959918,30959918,WEAPON_SKIN_NAME_30959918,9,5,99,399023,1,59901,0,0,0,0,1,,23,0,25
30159918,30159918,WEAPON_SKIN_NAME_30159918,1,5,99,399024,1,59901,0,0,0,0,1,,23,0,25
30950119,30950119,WEAPON_SKIN_NAME_30950119,9,5,99,396001,1,59901,0,0,0,0,1,,23,0,25
30950219,30950219,WEAPON_SKIN_NAME_30950219,9,5,99,396002,1,59901,0,0,0,0,1,,23,0,25
30150119,30150119,WEAPON_SKIN_NAME_30150119,1,5,99,399062,1,59901,0,0,0,0,1,,23,0,25
30150219,30150219,WEAPON_SKIN_NAME_30150219,1,5,99,399063,1,59901,0,0,0,0,1,,23,0,25
30450119,30450119,WEAPON_SKIN_NAME_30450119,4,5,99,399067,1,59901,0,0,0,0,1,,23,0,25
30650119,30650119,WEAPON_SKIN_NAME_30650119,6,5,99,396003,1,59901,0,0,0,0,1,,23,0,25
30159921,30159921,WEAPON_SKIN_NAME_30159921,1,5,99,301020,1,59901,0,0,0,0,1,,23,0,25
30259921,30259921,WEAPON_SKIN_NAME_30259921,2,5,99,302016,1,59901,302016,2,0,0,1,,23,0,25
30359921,30359921,WEAPON_SKIN_NAME_30359921,3,5,99,303016,1,59901,0,0,0,0,1,,23,0,25
30459921,30459921,WEAPON_SKIN_NAME_30459921,4,5,99,304024,1,59901,0,0,0,0,1,,23,0,25
30559921,30559921,WEAPON_SKIN_NAME_30559921,5,5,99,305025,1,59901,0,0,0,0,1,,23,0,25
30659921,30659921,WEAPON_SKIN_NAME_30659921,6,5,99,306022,1,59901,0,0,0,0,1,,23,0,25
30759921,30759921,WEAPON_SKIN_NAME_30759921,7,5,99,307019,1,59901,0,0,0,0,1,,23,0,25
30859921,30859921,WEAPON_SKIN_NAME_30859921,7,5,99,308017,1,59901,0,0,0,0,1,,23,0,25
30959921,30959921,WEAPON_SKIN_NAME_30959921,9,5,99,395001,1,59901,0,0,0,0,1,,23,0,25
30159922,30159922,WEAPON_SKIN_NAME_30159922,1,5,99,395004,1,59901,0,0,0,0,1,,23,0,25
30259922,30259922,WEAPON_SKIN_NAME_30259922,2,5,99,302019,1,59901,302019,2,0,0,1,,23,0,25
30359922,30359922,WEAPON_SKIN_NAME_30359922,3,5,99,303025,1,59901,0,0,0,0,1,,23,0,25
30459922,30459922,WEAPON_SKIN_NAME_30459922,4,5,99,395002,1,59901,0,0,0,0,1,,23,0,25
30559922,30559922,WEAPON_SKIN_NAME_30559922,5,5,99,305023,1,59901,0,0,0,0,1,,23,0,25
30659922,30659922,WEAPON_SKIN_NAME_30659922,6,5,99,399071,1,59901,0,0,0,0,1,,23,0,25
30759922,30759922,WEAPON_SKIN_NAME_30759922,7,5,99,395005,1,59901,0,0,0,0,1,,23,0,25
30859922,30859922,WEAPON_SKIN_NAME_30859922,8,5,99,395003,1,59901,0,0,0,0,1,,23,0,25
30959922,30959922,WEAPON_SKIN_NAME_30959922,9,5,99,399038,1,59901,0,0,0,0,1,,23,0,25
30859923,30859923,WEAPON_SKIN_NAME_30859923,8,5,99,395006,1,59901,0,0,0,0,1,,23,0,25
30159950,30159950,WEAPON_SKIN_NAME_30159950,1,5,99,399072,1,59901,0,0,0,0,1,,23,0,25
30160101,30160101,WEAPON_SKIN_NAME_30160101,1,6,1,301138,1,60101,0,0,0,0,1,,0,0,0
30160201,30160201,WEAPON_SKIN_NAME_30160201,1,6,2,301139,1,60201,0,0,0,0,1,,0,0,0
30160301,30160301,WEAPON_SKIN_NAME_30160301,1,6,3,301140,1,60301,0,0,0,0,1,,0,0,0
30160401,30160401,WEAPON_SKIN_NAME_30160401,1,6,4,301141,1,60401,0,0,0,0,1,,0,0,0
30160501,30160501,WEAPON_SKIN_NAME_30160501,1,6,5,301142,1,60501,0,0,0,0,1,,0,0,0
30260101,30260101,WEAPON_SKIN_NAME_30260101,2,6,1,302129,1,60101,302129,2,0,0,1,,0,0,0
30260201,30260201,WEAPON_SKIN_NAME_30260201,2,6,2,302130,1,60201,302130,2,0,0,1,,0,0,0
30260301,30260301,WEAPON_SKIN_NAME_30260301,2,6,3,302131,1,60301,302131,2,0,0,1,,0,0,0
30260401,30260401,WEAPON_SKIN_NAME_30260401,2,6,4,302132,1,60401,302132,2,0,0,1,,0,0,0
30260501,30260501,WEAPON_SKIN_NAME_30260501,2,6,5,302133,1,60501,302133,2,0,0,1,,0,0,0
30360101,30360101,WEAPON_SKIN_NAME_30360101,3,6,1,303128,1,60101,0,0,0,0,1,,0,0,0
30360201,30360201,WEAPON_SKIN_NAME_30360201,3,6,2,303129,1,60201,0,0,0,0,1,,0,0,0
30360301,30360301,WEAPON_SKIN_NAME_30360301,3,6,3,303130,1,60301,0,0,0,0,1,,0,0,0
30360401,30360401,WEAPON_SKIN_NAME_30360401,3,6,4,303131,1,60401,0,0,0,0,1,,0,0,0
30360501,30360501,WEAPON_SKIN_NAME_30360501,3,6,5,303132,1,60501,0,0,0,0,1,,0,0,0
30460101,30460101,WEAPON_SKIN_NAME_30460101,4,6,1,304127,1,60101,0,0,0,0,1,,0,0,0
30460201,30460201,WEAPON_SKIN_NAME_30460201,4,6,2,304128,1,60201,0,0,0,0,1,,0,0,0
30460301,30460301,WEAPON_SKIN_NAME_30460301,4,6,3,304129,1,60301,0,0,0,0,1,,0,0,0
